station,date,max_Humidity,min_Humidity,max_Temperature,min_Temperature
94212,2017-02-16,81,28,24.6,6.1
94212,2017-02-17,85,34,24.5,11.6
94212,2017-02-18,79,30,19.3,6.8
94212,2017-02-19,84,43,18.1,7.4
94212,2017-02-20,95,55,17.6,6.7
94212,2017-02-21,92,27,21.9,6.1
94212,2017-02-22,96,28,26.9,6.6
94212,2017-02-23,87,34,26.6,15.1
94212,2017-02-24,88,39,20.4,12.6
94212,2017-02-25,86,30,20.1,5.9
94212,2017-02-26,92,28,25.1,5.3
94212,2017-02-27,92,28,27.7,8.4
94212,2017-02-28,91,27,29.8,9.5
94212,2017-03-01,95,48,27.2,10.6
94212,2017-03-02,93,49,27.1,15.6
94212,2017-03-03,83,41,21.5,10.8
94212,2017-03-04,96,32,26.8,6
94212,2017-03-05,86,47,23.2,14.9
94212,2017-03-06,96,51,18.9,12.7
94212,2017-03-07,94,42,22.4,8.2
94212,2017-03-08,95,32,24.8,5
94212,2017-03-09,87,28,26.3,9
94212,2017-03-10,93,36,26.6,10
94212,2017-03-11,91,56,22.5,15.2
94212,2017-03-12,96,64,21.1,13.3
94212,2017-03-13,96,55,24.2,14.4
94212,2017-03-14,94,25,31.5,14.9
94212,2017-03-15,70,33,31,18.1
94212,2017-03-16,84,32,24.2,15
94212,2017-03-17,86,28,22.4,6.2
94212,2017-03-18,95,29,25.8,7
94212,2017-03-19,82,19,32.5,9.7
94212,2017-03-20,97,64,19.6,8.3
94212,2017-03-21,99,73,19,13.6
94212,2017-03-22,100,56,17.6,12.4
94212,2017-03-23,98,61,18.2,11.2
94212,2017-03-24,100,44,20.3,5.2
94212,2017-03-25,95,59,20.8,12.1
94212,2017-03-26,99,51,24.6,10.2
94212,2017-03-27,97,45,28.7,12.1
94212,2017-03-28,66,41,24.1,14.9
94212,2017-03-29,96,30,25.9,10.1
94212,2017-03-30,96,51,16,6.3
94212,2017-03-31,97,42,19.2,2.9
94212,2017-04-01,83,45,14.8,8.3
94212,2017-04-02,95,44,15.6,4.5
94212,2017-04-03,97,37,18.5,2.6
94212,2017-04-04,97,41,20.1,3.9
94212,2017-04-05,96,31,22.5,5.9
94212,2017-04-06,95,29,25.3,8.7
94212,2017-04-07,99,28,24.8,5.3
94212,2017-04-08,71,35,25,15.1
94212,2017-04-09,94,58,18.3,12.9
94212,2017-04-10,93,53,15.3,6.8
94212,2017-04-11,97,73,13.6,5.5
94212,2017-04-12,93,46,17.5,6.1
94212,2017-04-13,97,51,20.8,4.3
94212,2017-04-14,80,38,17.9,7.1
94212,2017-04-15,88,41,18.2,4.4
94212,2017-04-16,93,47,19.1,6.7
94212,2017-04-17,95,38,19,4.8
94212,2017-04-18,92,41,21.7,4.3
94212,2017-04-19,96,35,24.5,6.4
94212,2017-04-20,95,46,24.6,8.3
94212,2017-04-21,89,38,25.6,10.3
94212,2017-04-22,96,69,19.1,12.7
94212,2017-04-23,98,78,14.4,12.4
94212,2017-04-24,90,69,18.5,13.2
94212,2017-04-25,96,51,17.1,7
94212,2017-04-26,92,47,11.8,6.2
94212,2017-04-27,93,51,13.4,1.3
94212,2017-04-28,80,47,18.8,11.2
94212,2017-04-29,91,48,18.7,10.2
94212,2017-04-30,96,51,20.3,5.5
94212,2017-05-01,83,46,19.6,7.8
94212,2017-05-02,78,47,11.5,5.5
94212,2017-05-03,91,51,13.9,3.3
94212,2017-05-04,96,48,17.5,1.7
94212,2017-05-05,97,55,16.4,2.5
94212,2017-05-06,91,35,19.5,8
94212,2017-05-07,85,58,11.9,8.2
94212,2017-05-08,93,53,15.6,5.6
94212,2017-05-09,94,62,14.9,4.8
94212,2017-05-10,97,57,15.3,3.6
94212,2017-05-11,96,68,12.2,4.5
94212,2017-05-12,93,64,10.7,3.3
94212,2017-05-13,98,68,15.1,7.1
94212,2017-05-14,98,66,13.1,3.7
94212,2017-05-15,98,62,12,6.2
94212,2017-05-16,96,47,14.3,0.8
94212,2017-05-17,96,58,14.5,0.9
94212,2017-05-18,92,62,15.7,6.4
94212,2017-05-19,97,60,15.5,3.9
94212,2017-05-20,95,68,14.9,6.6
94212,2017-05-21,98,67,16.8,7.9
94212,2017-05-22,97,53,20.4,4.8
94212,2017-05-23,87,65,17,11
94212,2017-05-24,97,52,14.8,4.7
94212,2017-05-25,91,58,15.8,6.6
94212,2017-05-26,90,47,14.8,4.7
94212,2017-05-27,93,49,17.9,3.3
94212,2017-05-28,93,65,12.8,7.1
94212,2017-05-29,88,59,12.3,3.4
94212,2017-05-30,92,63,9.6,6.1
94212,2017-05-31,78,59,11.8,4.9
94212,2017-06-01,86,59,14.2,6.8
94212,2017-06-02,94,54,15.7,4.2
94212,2017-06-03,91,55,16.9,8.9
94212,2017-06-04,92,58,13.9,6.8
94212,2017-06-05,95,50,14.9,4.9
94212,2017-06-06,90,53,10.7,3.8
94212,2017-06-07,94,54,13.3,0.5
94212,2017-06-08,94,59,13.8,0.6
94212,2017-06-09,94,54,15.6,3
94212,2017-06-10,97,50,16,3
94212,2017-06-11,79,53,16,8.4
94212,2017-06-12,85,52,15.5,7.2
94212,2017-06-13,95,53,15.9,3.2
94212,2017-06-14,95,58,15,2.5
94212,2017-06-15,86,50,17.6,6.8
94212,2017-06-16,93,48,16.6,3.3
94212,2017-06-17,95,46,17.4,1.9
94212,2017-06-18,88,45,13.6,1.9
94212,2017-06-19,86,46,17.3,2.5
94212,2017-06-20,86,42,18.4,8.8
94212,2017-06-21,93,50,11.2,-0.3
94212,2017-06-22,94,50,11.4,-1
94212,2017-06-23,88,46,15.6,4
94212,2017-06-24,79,54,9.8,1.6
94212,2017-06-25,78,52,12.8,5.1
94212,2017-06-26,91,54,12.6,1
94212,2017-06-27,94,55,11.6,-2.3
94212,2017-06-28,95,60,12.2,-1
94212,2017-06-29,94,55,10.9,1.9
94212,2017-06-30,93,47,10,-1
94212,2017-07-01,93,50,11,-3.2
94212,2017-07-02,92,48,13.4,-1.8
94212,2017-07-03,95,50,10.6,-1.5
94212,2017-07-04,96,64,12.8,2.5
94212,2017-07-05,98,52,14.2,2.3
94212,2017-07-06,87,48,13.9,3.5
94212,2017-07-07,95,60,10.4,-0.7
94212,2017-07-08,96,54,13.5,-1.5
94212,2017-07-09,95,48,12.1,-0.5
94212,2017-07-10,90,53,11.8,1.1
94212,2017-07-11,94,52,11,-0.8
94212,2017-07-12,95,48,12.3,-2.3
94212,2017-07-13,93,56,13.4,-0.3
94212,2017-07-14,89,63,11.1,1.5
94212,2017-07-15,91,48,11,-0.8
94212,2017-07-16,88,59,11.3,-0.7
94212,2017-07-17,90,65,11.2,5
94212,2017-07-18,96,73,12.2,2.9
94212,2017-07-19,96,45,11.7,5
94212,2017-07-20,94,65,10.3,3.3
94212,2017-07-21,94,50,13.4,1.8
94212,2017-07-22,90,52,15.8,1.1
94212,2017-07-23,92,59,13,2.6
94212,2017-07-24,74,49,11.1,4.3
94212,2017-07-25,89,50,15.3,5.8
94212,2017-07-26,90,51,10.7,1.2
94212,2017-07-27,92,54,10.4,-1.1
94212,2017-07-28,89,49,13.5,1.6
94212,2017-07-29,89,53,14.7,0.7
94212,2017-07-30,87,51,13.4,4.6
94212,2017-07-31,92,47,12.7,1.2
94212,2017-08-01,95,60,11.5,-1.1
94212,2017-08-02,96,54,11.3,-0.8
94212,2017-08-03,96,49,12.2,-2.4
94212,2017-08-04,96,77,10,0.7
94212,2017-08-05,93,52,14.9,3.5
94212,2017-08-06,89,42,14.9,6
94212,2017-08-07,92,56,12.8,3.3
94212,2017-08-08,87,47,15,3.5
94212,2017-08-09,94,48,15.8,1.7
94212,2017-08-10,93,39,18.2,5.5
94212,2017-08-11,78,46,13.1,7.9
94212,2017-08-12,86,62,9.7,1.6
94212,2017-08-13,94,53,12.8,-1.2
94212,2017-08-14,81,38,16.6,6.9
94212,2017-08-15,83,54,15.1,4
94212,2017-08-16,78,51,13.7,5.5
94212,2017-08-17,85,59,10.8,4.7
94212,2017-08-18,90,62,8.5,1.4
94212,2017-08-19,88,45,11.5,0.7
94212,2017-08-20,89,47,13.3,-0.1
94212,2017-08-21,91,43,13.7,1.2
94212,2017-08-22,92,45,16.2,0.9
94212,2017-08-23,95,65,10.5,1.7
94212,2017-08-24,94,49,13.3,-0.3
94212,2017-08-25,76,53,16,4.6
94212,2017-08-26,80,45,16.6,6.8
94212,2017-08-27,82,53,9.1,2.2
94212,2017-08-28,90,51,12.1,-0.8
94212,2017-08-29,95,48,14.1,1
94212,2017-08-30,88,53,11.4,4.1
94212,2017-08-31,94,48,11.6,-0.3
94212,2017-09-01,95,45,13.7,-2.1
94212,2017-09-02,82,47,17.1,7
94212,2017-09-03,82,40,19.1,7.5
94212,2017-09-04,85,51,9.8,1.5
94212,2017-09-05,87,51,8.6,1.9
94212,2017-09-06,77,49,11.5,4.5
94212,2017-09-07,79,51,14.4,4.3
94212,2017-09-08,87,56,9.1,2.5
94212,2017-09-09,74,48,12.8,3.4
94212,2017-09-10,90,45,16.1,3.9
94212,2017-09-11,93,54,17.7,3.3
94212,2017-09-12,92,56,13.2,6.6
94212,2017-09-13,97,47,14.1,2.3
94212,2017-09-14,80,46,13,4.9
94212,2017-09-15,81,40,15.8,5
94212,2017-09-16,87,48,9.9,4.5
94212,2017-09-17,90,32,16.7,0.3
94212,2017-09-18,75,34,20.5,9.5
94212,2017-09-19,91,44,11.9,4.7
94212,2017-09-20,90,41,17.7,0.6
94212,2017-09-21,80,36,21.1,10.7
94212,2017-09-22,82,36,18.5,5.2
94212,2017-09-23,89,69,17.4,8.4
94212,2017-09-24,71,45,16.9,11.4
94212,2017-09-25,76,50,14,3.7
94212,2017-09-26,89,44,14.3,1
94212,2017-09-27,94,46,13.7,1.1
94212,2017-09-28,95,43,14.9,5.6
94212,2017-09-29,82,33,15.5,3.8
94212,2017-09-30,83,44,11.4,4.2
94212,2017-10-01,66,51,18.5,10.6
94212,2017-10-02,86,33,20.8,5.1
94212,2017-10-03,89,34,19.5,4
94212,2017-10-04,96,65,12,8.7
94212,2017-10-05,96,75,14.7,7.9
94212,2017-10-06,89,65,14.5,8
94212,2017-10-07,94,54,18.1,6.6
94212,2017-10-08,92,48,21,5.3
94212,2017-10-09,91,46,17.1,7.3
94212,2017-10-10,84,50,17.6,6.3
94212,2017-10-11,93,41,18.6,4.1
94212,2017-10-12,80,40,17.2,10.7
94212,2017-10-13,73,33,15.9,8.6
94212,2017-10-14,85,36,18.7,4.2
94212,2017-10-15,93,27,25.1,7.7
94212,2017-10-16,98,27,27.4,4.8
94212,2017-10-17,95,26,30,7.2
94212,2017-10-18,92,23,32.1,11.6
94212,2017-10-19,90,39,24.1,10.4
94212,2017-10-20,78,37,18.2,7.1
94212,2017-10-21,70,45,18.5,8.7
94212,2017-10-22,71,40,20.9,12
94212,2017-10-23,85,51,21.5,13.7
94212,2017-10-24,93,53,19.7,10.4
94212,2017-10-25,94,39,18.4,5.3
94212,2017-10-26,93,44,19.4,8
94212,2017-10-27,90,32,22.5,7.1
94212,2017-10-28,84,27,24.8,11.6
94212,2017-10-29,89,35,23.2,9.7
94212,2017-10-30,86,33,18.2,7.3
94212,2017-10-31,91,33,19.1,2.7
94212,2017-11-01,97,44,19.3,6.5
94212,2017-11-02,93,46,13.4,4.3
94212,2017-11-03,94,39,14.9,5.9
94212,2017-11-04,75,41,15.4,3.9
94212,2017-11-05,84,39,16,3.7
94212,2017-11-06,95,33,18.9,2
94212,2017-11-07,67,34,17.3,7.8
94212,2017-11-08,85,36,21.9,6.1
94212,2017-11-09,85,39,18.7,5.3
94212,2017-11-10,85,41,22,11.5
94212,2017-11-11,93,44,22.2,7.7
94212,2017-11-12,95,45,22.4,7.3
94212,2017-11-13,93,23,28.1,7.3
94212,2017-11-14,75,21,28.5,13
94212,2017-11-15,76,31,31.9,14.6
94212,2017-11-16,99,96,13.7,12.5
94212,2017-11-17,74,44,26,17.9
94212,2017-11-18,96,33,28.3,11.5
94212,2017-11-19,82,21,30.1,12.7
94212,2017-11-20,86,20,30.5,12
94212,2017-11-21,82,16,31.2,13.2
94212,2017-11-22,77,15,32.3,12.5
94212,2017-11-23,81,24,30.5,14.1
94212,2017-11-24,89,40,26.5,12.4
94212,2017-11-25,89,55,25.8,16.1
94212,2017-11-26,95,64,23.1,15.9
94212,2017-11-27,95,36,24.1,14.7
94212,2017-11-28,94,53,21.8,13.9
94212,2017-11-29,83,42,27.8,15.3
94212,2017-11-30,86,31,33.5,14.5
94212,2017-12-01,98,63,23.7,12.8
94212,2017-12-02,102,85,13.8,10.2
94212,2017-12-03,100,63,12.3,8.7
94212,2017-12-04,81,53,16.8,11.2
94212,2017-12-05,89,52,19.4,11
94212,2017-12-06,93,63,17.4,9
94212,2017-12-07,100,45,20.9,10.5
94212,2017-12-08,100,33,18.9,8.5
94212,2017-12-09,66,37,22.2,14
94212,2017-12-10,65,40,24.9,15
94212,2017-12-11,88,43,23.7,13.8
94212,2017-12-12,86,29,26.9,12.1
94212,2017-12-13,91,31,27.1,14.2
94212,2017-12-14,61,31,26.3,14.7
94212,2017-12-15,85,35,24.2,7
94212,2017-12-16,87,44,22.3,10.9
94212,2017-12-17,91,43,20.7,6.8
94212,2017-12-18,91,34,26.4,10.4
94212,2017-12-19,93,28,30.1,12.3
94212,2017-12-20,56,29,22.1,11.7
94212,2017-12-21,59,37,23.1,11.8
94212,2017-12-22,61,34,24.1,14.8
94212,2017-12-23,73,36,24,12.1
94212,2017-12-24,79,33,18.7,10.5
94212,2017-12-25,77,36,22.8,8.5
94212,2017-12-26,90,43,23.8,13.2
94212,2017-12-27,91,31,30.9,11.3
94212,2017-12-28,75,26,32.7,16.4
94212,2017-12-29,86,24,27.5,15.7
94212,2017-12-30,84,34,18.1,13.8
94212,2017-12-31,64,32,26.7,13.6
94212,2018-01-01,66,38,21.8,14.2
94212,2018-01-02,86,34,22.5,6.9
94212,2018-01-03,75,39,20.5,8.2
94212,2018-01-04,72,33,24.7,15
94212,2018-01-05,89,46,23.7,13.8
94212,2018-01-06,86,22,33.9,14.8
94212,2018-01-07,82,25,25.8,10.7
94212,2018-01-08,93,30,25.7,11.1
94212,2018-01-09,92,42,21.2,12.3
94212,2018-01-10,93,45,23.3,11.5
94212,2018-01-11,93,33,27,9.2
94212,2018-01-12,83,42,27.7,16.9
94212,2018-01-13,91,49,17.9,10.2
94212,2018-01-14,79,39,18.5,7.9
94212,2018-01-15,80,43,19.3,10.3
94212,2018-01-16,92,23,22.5,5.1
94212,2018-01-17,94,41,23.8,7.1
94212,2018-01-18,95,15,33.6,9.6
94212,2018-01-19,79,17,31.2,14.9
94212,2018-01-20,93,49,22.7,13.4
94212,2018-01-21,89,51,25,15.8
94212,2018-01-22,93,33,27.7,14.1
94212,2018-01-23,78,26,26.2,10.8
94212,2018-01-24,91,29,27.4,10.9
94212,2018-01-25,87,44,28.7,16.2
94212,2018-01-26,84,50,24,16.6
94212,2018-01-27,91,45,30.7,13.2
94212,2018-01-28,89,24,38.4,19.8
94212,2018-01-29,66,53,29,24.2
94212,2018-01-30,94,46,15.9,11.3
94212,2018-01-31,71,43,16.6,9.1
94212,2018-02-01,88,42,21.1,5.5
94212,2018-02-02,90,56,19.3,12.5
94212,2018-02-03,93,45,23.4,10.9
94212,2018-02-04,86,49,20.8,11.9
94212,2018-02-05,81,38,22.6,12.9
94212,2018-02-06,92,36,27.1,8.9
94212,2018-02-07,89,23,30.8,13.7
94212,2018-02-08,88,57,22.9,17.3
94212,2018-02-09,93,48,25.6,16.5
94212,2018-02-10,91,38,28.9,14.3
94212,2018-02-11,72,33,20.1,11.9
94212,2018-02-12,85,37,23.4,6.5
94212,2018-02-13,92,46,22.5,12.1
94212,2018-02-14,84,49,19.5,10.2
94212,2018-02-15,76,37,20.1,10.7
94212,2018-02-16,61,40,18.2,10.7
94212,2018-02-17,65,42,22.6,12.9
94212,2018-02-18,87,52,20.1,13.5
94212,2018-02-19,76,44,16.6,9.8
94212,2018-02-20,80,43,19.4,10
94212,2018-02-21,90,28,22.7,7.7
94212,2018-02-22,97,36,25.6,6.5
94212,2018-02-23,92,54,23,12
94212,2018-02-24,97,44,22.3,13.7
94212,2018-02-25,79,43,16.7,10.6
94212,2018-02-26,89,34,22,7.2
94212,2018-02-27,95,38,25.7,7.3
94212,2018-02-28,91,38,26.2,14
94212,2018-03-01,93,54,19.7,12.9
94212,2018-03-02,96,42,23.9,9.8
94212,2018-03-03,96,41,26.8,10.8
94212,2018-03-04,77,35,20.2,10.9
94212,2018-03-05,88,40,19.8,7.7
94212,2018-03-06,95,35,23.3,5.1
94212,2018-03-07,95,47,23.6,9.4
94212,2018-03-08,89,53,22.9,14.3
94212,2018-03-09,96,31,27.2,10
94212,2018-03-10,94,27,28.9,12
94212,2018-03-11,83,24,24.2,13.6
94212,2018-03-12,62,37,21.2,13.4
94212,2018-03-13,68,44,22,13.5
94212,2018-03-14,90,30,22.9,9.7
94212,2018-03-15,84,44,18.5,11.9
94212,2018-03-16,84,47,19.8,11
94212,2018-03-17,84,29,29.4,14.3
94212,2018-03-18,91,41,24.4,13.5
94212,2018-03-19,82,40,20.7,9
94212,2018-03-20,84,41,15.5,5.6
94212,2018-03-21,92,49,15.3,5
94212,2018-03-22,91,61,16.4,7.4
94212,2018-03-23,96,44,23,10.6
94212,2018-03-24,95,62,20.2,12.5
94212,2018-03-25,97,40,20.2,10.1
94212,2018-03-26,79,50,16.1,9.7
94212,2018-03-27,73,42,18,10.9
94212,2018-03-28,87,45,24.6,12
94212,2018-03-29,89,42,22.3,8.5
94212,2018-03-30,76,37,19.2,13.1
94212,2018-03-31,80,36,20.3,8.6
94212,2018-04-01,96,45,22.3,11.7
94212,2018-04-02,70,35,19.2,12.8
94212,2018-04-03,66,42,22.4,14
94212,2018-04-04,92,28,26.4,10.1
94212,2018-04-05,96,45,21.4,7.7
94212,2018-04-06,95,48,15.8,8
94212,2018-04-07,94,40,19.2,7.3
94212,2018-04-08,88,55,19.7,11.6
94212,2018-04-09,95,60,17.6,10.8
94212,2018-04-10,88,46,20.7,7
94212,2018-04-11,88,68,14.6,8.6
94212,2018-04-12,95,63,16.2,8.5
94212,2018-04-13,82,44,19.7,12.1
94212,2018-04-14,84,45,16.7,9.9
94212,2018-04-15,83,48,12.6,5.4
94212,2018-04-16,67,40,16.9,8.5
94212,2018-04-17,74,44,14.7,6.8
94212,2018-04-18,94,47,16.8,2.9
94212,2018-04-19,96,45,17.4,3.9
94212,2018-04-20,95,51,18.4,3.1
94212,2018-04-21,98,47,21.1,5.7
94212,2018-04-22,96,39,22.5,7.8
94212,2018-04-23,98,37,21.3,6.4
94212,2018-04-24,97,44,23.3,7
94212,2018-04-25,90,46,19.9,8.4
94212,2018-04-26,75,37,16.3,10.3
94212,2018-04-27,91,48,18,5.9
94212,2018-04-28,97,45,18.4,3
94212,2018-04-29,97,29,17.9,5.8
94212,2018-04-30,62,24,18.4,11
94212,2018-05-01,75,12,24.9,9.6
94212,2018-05-02,74,41,20.5,10.3
94212,2018-05-03,80,33,22.9,8.9
94212,2018-05-04,79,40,17.6,7.5
94212,2018-05-05,92,40,19,6.9
94212,2018-05-06,65,43,16.9,9.6
94212,2018-05-07,84,33,21.1,10.9
94212,2018-05-08,69,43,15.6,6.8
94212,2018-05-09,81,45,18.7,7.3
94212,2018-05-10,98,84,10,3.1
94212,2018-05-11,100,75,12.5,8.4
94212,2018-05-12,94,72,14.2,9.2
94212,2018-05-13,93,72,12.8,7.6
94212,2018-05-14,96,50,17.8,4.3
94212,2018-05-15,97,45,13.6,5.7
94212,2018-05-16,91,59,12,1.9
94212,2018-05-17,98,55,17.4,10.2
94212,2018-05-18,98,59,15.1,8.8
94212,2018-05-19,82,55,14.5,7.5
94212,2018-05-20,87,45,14.6,11
94212,2018-05-21,68,51,15.2,10.9
94212,2018-05-22,61,43,14.5,9.3
94212,2018-05-23,71,49,16,9.8
94212,2018-05-24,90,49,13.4,2.6
94212,2018-05-25,95,53,13.4,0.3
94212,2018-05-26,96,56,13.8,1.5
94212,2018-05-27,98,59,14.7,-0.4
94212,2018-05-28,88,53,19.7,7.2
94212,2018-05-29,73,45,17.2,9.8
94212,2018-05-30,82,50,12.5,3.8
94212,2018-05-31,84,47,11.8,3.9
94212,2018-06-01,92,59,14,3
94212,2018-06-02,97,65,14.2,2.8
94212,2018-06-03,99,66,13.3,1.4
94212,2018-06-04,95,57,14.9,1.7
94212,2018-06-05,95,54,11.3,-0.4
94212,2018-06-06,96,55,13.8,-0.6
94212,2018-06-07,85,58,16.2,9.2
94212,2018-06-08,82,46,17,8.8
94212,2018-06-09,91,51,15,3.3
94212,2018-06-10,96,54,14.6,0.6
94212,2018-06-11,98,52,15.4,1.6
94212,2018-06-12,100,92,9.2,1.1
94212,2018-06-13,100,61,14.7,3.7
94212,2018-06-14,92,44,13.6,3.4
94212,2018-06-15,88,53,12.6,7.9
94212,2018-06-16,94,59,12,7.2
94212,2018-06-17,97,78,11,7.2
94212,2018-06-18,98,71,10,4
94212,2018-06-19,97,61,12.5,2.4
94212,2018-06-20,95,64,12.9,1.8
94212,2018-06-21,92,50,12.7,2.6
94212,2018-06-22,92,58,15.1,2.3
94212,2018-06-23,83,50,12.5,8.9
94212,2018-06-24,83,56,11.9,7.1
94212,2018-06-25,94,62,14.2,5.3
94212,2018-06-26,97,57,14.9,2.3
94212,2018-06-27,97,67,12,1.7
94212,2018-06-28,99,64,12.4,-0.3
94212,2018-06-29,98,82,11.7,2.6
94212,2018-06-30,93,57,13.3,3.7
94212,2018-07-01,94,52,14.3,1.8
94212,2018-07-02,95,59,12.6,1.2
94212,2018-07-03,75,40,15.5,9.2
94212,2018-07-04,80,48,16.5,8.9
94212,2018-07-05,95,57,16.2,7.8
94212,2018-07-06,85,54,12.4,8.3
94212,2018-07-07,85,55,11.3,6.6
94212,2018-07-08,82,56,9.5,4.8
94212,2018-07-09,82,55,12.5,5.3
94212,2018-07-10,86,57,13.4,2.5
94212,2018-07-11,96,56,14.4,1.7
94212,2018-07-12,98,61,12.6,0.5
94212,2018-07-13,96,56,12.8,0.8
94212,2018-07-14,97,64,11.8,0.3
94212,2018-07-15,97,62,12.6,-0.3
94212,2018-07-16,85,63,13,3.4
94212,2018-07-17,88,44,16.9,7.8
94212,2018-07-18,83,48,14.7,4.4
94212,2018-07-19,79,57,13.2,5.9
94212,2018-07-20,78,56,10.7,4.9
94212,2018-07-21,90,55,11.2,2
94212,2018-07-22,92,54,13.2,1.1
94212,2018-07-23,89,58,11.7,5
94212,2018-07-24,77,50,13.8,7.8
94212,2018-07-25,72,49,12.1,6.7
94212,2018-07-26,87,55,13.2,5
94212,2018-07-27,88,57,14.1,4.2
94212,2018-07-28,94,48,14.1,1.7
94212,2018-07-29,97,65,14,2
94212,2018-07-30,83,56,12.1,5.3
94212,2018-07-31,81,49,12.4,7.4
94212,2018-08-01,92,52,12.7,1.6
94212,2018-08-02,94,55,11.8,-0.6
94212,2018-08-03,87,37,16.8,4.6
94212,2018-08-04,90,42,15.4,5
94212,2018-08-05,93,52,16.7,4
94212,2018-08-06,95,55,13.2,2
94212,2018-08-07,82,50,12.1,4.3
94212,2018-08-08,76,50,14.7,5.6
94212,2018-08-09,76,52,15.9,6.1
94212,2018-08-10,85,44,16.8,7.2
94212,2018-08-11,96,60,10.9,5.9
94212,2018-08-12,89,51,13.3,1.5
94212,2018-08-13,70,55,14.6,8.9
94212,2018-08-14,69,42,17.1,12
94212,2018-08-15,80,44,15.7,6.7
94212,2018-08-16,80,54,12.3,5.7
94212,2018-08-17,80,45,15.8,5.4
94212,2018-08-18,86,50,12.6,3.7
94212,2018-08-19,88,52,8,2.3
94212,2018-08-20,87,63,8.8,0
94212,2018-08-21,81,56,10.7,7.1
94212,2018-08-22,96,58,13.2,1.8
94212,2018-08-23,96,48,14,1.5
94212,2018-08-24,94,47,16.6,1.7
94212,2018-08-25,93,36,18.2,3.3
94212,2018-08-26,89,45,15.7,3.8
94212,2018-08-27,93,53,9.1,2
94212,2018-08-28,96,58,9.6,1.3
94212,2018-08-29,95,60,10.4,-0.3
94212,2018-08-30,96,52,14,-1.7
94212,2018-08-31,90,66,13,6.5
94212,2018-09-01,92,48,11.2,4.7
94212,2018-09-02,90,50,11,2.2
94212,2018-09-03,93,40,13.7,0
94212,2018-09-04,93,41,15.1,2.3
94212,2018-09-05,95,48,16.8,3.1
94212,2018-09-06,95,56,17.2,3.9
94212,2018-09-07,91,45,14.2,2.9
94212,2018-09-08,91,47,15.7,0.8
94212,2018-09-09,80,43,16.2,8
94212,2018-09-10,89,47,20,7.4
94212,2018-09-11,91,48,18.7,6
94212,2018-09-12,75,44,15.9,10.1
94212,2018-09-13,70,42,19,9.2
94212,2018-09-14,72,33,21.2,11.4
94212,2018-09-15,80,46,16.2,5
94212,2018-09-16,73,45,13.4,4.6
94212,2018-09-17,74,46,17.1,6.4
94212,2018-09-18,78,34,19.5,7.9
94212,2018-09-19,89,49,13.1,2
94212,2018-09-20,92,51,14.8,0.2
94212,2018-09-21,88,39,19.6,6.6
94212,2018-09-22,79,44,18,6.5
94212,2018-09-23,81,45,10.6,4.3
94212,2018-09-24,77,40,13.3,5.1
94212,2018-09-25,92,52,12.3,1.5
94212,2018-09-26,95,41,15.9,0.9
94212,2018-09-27,84,40,19.2,2.5
94212,2018-09-28,76,39,12.8,4.1
94212,2018-09-29,90,48,13.4,-0.1
94212,2018-09-30,79,42,19.3,6.5
94212,2018-10-01,89,41,18.8,4.3
94212,2018-10-02,88,43,19.1,5.6
94212,2018-10-03,86,41,16.1,2.6
94212,2018-10-04,92,39,15.5,0.2
94212,2018-10-05,92,38,17.2,4
94212,2018-10-06,94,37,18.8,3.5
94212,2018-10-07,93,34,20.4,8.6
94212,2018-10-08,91,39,20,6.2
94212,2018-10-09,96,53,13,6.5
94212,2018-10-10,92,47,12.5,3.2
94212,2018-10-11,96,52,14.1,-0.1
94212,2018-10-12,94,52,17.9,6.7
94212,2018-10-13,97,38,20.8,4.1
94212,2018-10-14,95,52,21.7,4.3
94212,2018-10-15,97,46,24.4,7.2
94212,2018-10-16,91,50,25.9,12.5
94212,2018-10-17,101,76,19.6,12.8
94212,2018-10-18,100,55,22.4,11
94212,2018-10-19,95,57,22,10
94212,2018-10-20,85,47,18.6,8.7
94212,2018-10-21,94,40,20.5,3.9
94212,2018-10-22,98,46,22,6.2
94212,2018-10-23,79,36,19.2,7.7
94212,2018-10-24,89,39,16.4,3
94212,2018-10-25,93,38,17.1,4.2
94212,2018-10-26,79,40,16.4,9.3
94212,2018-10-27,85,44,16.5,6.6
94212,2018-10-28,69,39,16.4,5.6
94212,2018-10-29,81,36,19.2,6.7
94212,2018-10-30,88,37,21.9,6.7
94212,2018-10-31,81,32,19.6,4.8
94212,2018-11-01,98,30,23.9,2.8
94212,2018-11-02,85,26,24.6,9.3
94212,2018-11-03,87,45,15.1,5.6
94212,2018-11-04,72,46,18.7,10.1
94212,2018-11-05,88,55,22,9.2
94212,2018-11-06,95,43,19.6,9.5
94212,2018-11-07,76,36,15.7,6.9
94212,2018-11-08,75,44,15.9,4.9
94212,2018-11-09,92,39,18.8,7.9
94212,2018-11-10,90,37,20.7,8.1
94212,2018-11-11,89,41,19.7,7.8
94212,2018-11-12,97,33,23.4,6.4
94212,2018-11-13,90,24,30,11.9
94212,2018-11-14,106,78,19,11.3
94212,2018-11-15,107,57,13.9,6.4
94212,2018-11-16,101,58,16.6,6.8
94212,2018-11-17,104,43,21,4.2
94212,2018-11-18,94,56,20.2,10.7
94212,2018-11-19,105,42,24.5,6.9
94212,2018-11-20,103,61,22.9,12.8
94212,2018-11-21,107,74,19.8,11.8
94212,2018-11-22,100,79,13.4,9.7
94212,2018-11-23,100,66,15.3,11.8
